191,189,148
179,179,133
145,159,225
157,160,115
255,0,128
158,157,101
178,175,131
138,141,92
210,204,209
252,222,221
70,105,169
123,156,225
153,174,235
99,84,75
140,140,86
152,155,106
70,69,43
183,180,135
0,255,255
183,180,136
47,95,143
105,148,215
185,176,133
101,120,231
106,120,232
151,156,111
16,14,3
202,201,163
37,37,19
177,174,129
172,171,121
199,198,160
81,83,31
225,208,75
251,250,192
61,124,192
15,13,2
35,34,8
175,173,125
56,57,23
159,163,121
111,110,52
136,139,89
198,196,161
178,175,131
182,179,135
133,133,187
178,175,131
153,158,189
182,179,135
108,107,49
158,157,101
136,139,90
180,179,135
171,165,118
182,181,137
32,33,7
96,141,222
15,14,0
184,183,139
131,6,132
37,36,2
111,117,170
61,62,18
119,164,231
163,164,114
65,68,23
18,16,0
60,63,47
187,148,39
145,163,228
145,145,91
175,173,125
92,10,0
2,1,3
133,135,99
61,65,24
53,55,19
110,109,53
205,204,170
53,52,14
158,157,101
177,173,132
179,177,129
0,0,255
187,185,145
129,150,231
39,255,245
144,146,94
200,198,163
0,128,0
180,178,130
74,86,144
197,196,158
93,143,219
178,175,131
178,175,131
182,179,135
177,174,129
61,23,237
132,135,96
193,192,154
1,2,0
164,162,114
116,167,229
181,178,133
16,16,0
148,162,228
11,2,5
86,122,192
61,65,24
157,157,133
6,7,3
15,15,1
2,2,2
178,178,132
90,67,249
170,169,118
52,51,17
28,24,6
153,173,228
21,3,0
199,197,162
68,69,25
10,7,3
138,80,91
255,0,255
172,182,236
13,12,8
150,149,93
24,25,0
180,183,134
240,225,223
142,141,85
52,57,28
180,177,132
176,173,128
157,194,255
200,198,163
218,108,80
179,177,129
176,174,126
28,23,2
4,3,0
100,147,221
173,179,126
67,67,19
150,150,102
202,201,163
202,200,165
55,56,22
90,143,223
172,169,124
133,133,133
10,11,9
117,154,214
162,161,110
80,52,211
2,2,0
162,161,111
178,175,131
154,188,242
83,89,130
162,165,120
164,164,124
201,200,162
4,2,2
142,144,92
55,60,21
59,60,20
166,166,120
180,177,132
196,194,159
53,57,16
233,225,212
177,176,126
0,46,99
26,40,36
12,15,0
181,178,134
109,143,203
88,128,181
11,4,179
122,121,71
167,166,115
173,174,130
103,145,216
54,79,143
189,187,146
190,163,143
133,169,223
177,174,129
171,170,120
61,166,91
155,158,109
176,174,126
162,164,128
128,255,255
57,62,23
176,174,120
165,181,227
107,108,58
132,135,90
139,178,246
54,55,21
4,0,72
50,53,21
57,59,23
185,172,128
178,176,128
167,166,115
199,196,165
73,71,31
98,136,194
123,124,62
159,164,113
121,155,214
166,165,115
120,160,212
38,80,49
165,161,112
181,178,134
44,45,13
37,37,7
185,184,140
0,0,182
173,187,240
140,139,88
85,112,255
142,145,100
4,2,168
67,68,24
85,83,53
201,199,164
170,184,237
162,190,254
49,72,128
165,163,115
83,84,34
64,66,37
37,36,26
94,89,151
5,152,255
172,170,122
119,80,1
157,161,126
47,103,162
137,138,88
57,59,23
200,195,162
65,66,24
62,62,22
193,193,153
63,63,63
136,172,226
40,43,17
103,144,206
140,144,95
127,158,227
177,175,127
239,201,167
144,167,229
18,15,1
251,239,233
54,55,21
82,80,26
145,142,87
207,175,139
146,190,251
113,155,222
134,178,242
164,163,113
4,2,1
102,97,158
100,102,43
199,197,162
90,191,189
2,0,0
90,120,185
116,160,224
21,18,4
140,143,94
92,94,42
150,186,255
196,194,159
176,174,126
166,162,114
119,120,58
165,199,255
182,179,135
163,166,121
36,36,6
158,162,127
173,172,122
159,197,239
10,141,174
0,0,0
4,1,0
137,141,92
17,18,16
118,157,212
77,72,27
165,164,114
252,254,254
228,212,206
179,176,131
128,167,222
130,170,229
179,176,132
250,213,199
164,162,114
142,141,85
110,157,219
96,92,39
172,171,121
79,80,36
204,216,252
118,117,59
74,76,30
0,2,0
152,190,255
165,168,119
100,101,45
154,154,106
58,57,36
108,155,223
118,149,224
161,174,128
45,49,14
176,174,126
125,156,217
141,179,244
62,62,22
197,196,158
105,105,51
160,162,116
178,174,133
158,163,124
255,127,255
182,180,132
178,179,137
155,159,118
131,132,90
177,175,127
188,134,151
18,20,14
163,161,113
159,162,123
55,61,20
54,55,21
164,162,114
171,169,121
25,61,49
20,20,2
173,168,119
98,91,152
113,151,223
175,167,120
11,9,1
56,109,172
153,191,255
94,68,245
89,87,33
62,62,22
15,15,3
32,0,137
251,255,245
111,155,208
163,162,111
93,142,216
191,187,146
0,137,105
126,159,208
177,192,241
33,34,8
121,156,222
190,189,151
207,98,96
111,152,215
105,154,224
2,0,0
127,129,87
125,157,222
173,143,94
170,167,122
127,174,230
179,176,131
5,0,186
51,55,19
35,38,6
153,154,110
201,200,162
103,102,46
69,70,26
0,137,106
128,130,88
77,90,58
53,56,17
122,88,82
70,89,132
178,175,131
177,194,237
131,164,227
75,76,42
66,67,23
199,197,163
181,178,133
111,114,64
104,151,225
173,172,121
54,55,21
169,169,129
145,144,88
201,200,162
151,154,108
133,138,107
138,139,99
244,249,252
159,156,105
117,116,58
70,73,27
114,113,55
52,52,52
142,145,99
177,174,129
140,143,93
140,173,223
180,175,130
161,159,105
0,16,1
110,148,206
165,161,112
27,97,80
165,164,113
67,68,28
179,177,136
52,104,157
162,162,116
107,120,230
182,182,134
152,172,23
184,183,139
154,184,231
200,198,163
10,8,7
155,167,221
121,153,212
118,121,176
130,132,90
16,14,3
149,157,217
102,140,205
55,59,18
109,114,59
198,207,251
194,193,155
15,13,2
68,69,27
178,174,125
27,51,41
86,84,30
149,161,225
181,177,136
98,87,97
152,192,255
200,197,159
179,177,129
62,66,25
131,149,178
4,5,0
49,88,67
149,151,99
15,14,4
148,184,254
119,118,60
137,140,91
195,178,169
164,163,113
172,171,121
126,161,225
146,148,96
175,173,125
178,175,131
112,150,208
181,178,133
56,61,22
180,177,132
182,179,135
131,157,174
116,119,174
63,68,23
74,108,184
180,176,128
170,176,235
179,176,131
205,204,170
124,158,212
121,124,69
79,82,33
199,197,162
183,183,135
129,131,89
15,10,7
96,93,42
86,86,62
219,173,156
64,57,18
171,170,120
1,1,1
0,18,155
136,162,228
112,115,65
205,213,253
54,95,144
138,178,243
157,194,255
15,14,0
165,163,115
119,149,226
198,194,159
76,75,49
182,179,135
174,174,126
198,196,162
135,138,123
177,175,127
102,105,79
33,35,6
54,99,150
20,18,0
163,162,111
26,26,8
53,57,22
182,176,131
140,144,95
179,174,129
143,145,103
81,182,180
91,69,248
199,197,162
19,10,1
197,196,158
141,181,246
172,171,121
156,158,112
51,53,17
222,206,194
178,174,133
177,174,129
98,139,201
176,177,135
157,161,126
16,7,188
60,62,20
196,195,157
132,149,212
77,80,31
44,96,72
152,156,114
138,174,234
150,166,232
170,166,118
132,161,235
120,118,84
244,248,243
61,30,247
2,8,0
140,139,81
134,174,226
199,197,162
161,163,121
107,82,250
172,171,121
145,169,229
140,140,86
51,53,17
123,155,221
65,72,35
72,73,29
0,110,250
42,91,141
0,3,168
248,250,250
53,57,22
148,185,253
92,181,148
174,187,239
183,180,136
199,199,159
187,186,142
172,171,121
163,161,113
162,160,112
153,157,121
142,141,85
124,157,220
199,199,159
185,171,159
136,139,90
64,100,148
61,63,27
176,174,126
73,74,32
123,123,75
1,1,1
157,160,128
41,86,67
5,6,0
178,175,131
73,150,76
170,166,117
140,140,86
39,37,7
72,87,126
197,195,160
183,181,133
195,193,152
201,199,164
135,135,135
61,26,237
87,85,31
167,165,117
184,181,136
7,5,4
171,170,119
33,91,66
180,181,139
0,1,2
153,156,111
150,149,93
18,15,0
55,56,22
63,124,190
34,33,7
171,170,120
180,177,133
106,131,165
151,189,253
139,179,244
181,178,134
80,88,128
103,140,208
169,167,119
151,152,102
202,201,163
102,139,207
36,37,11
158,175,226
11,53,35
201,200,162
172,171,121
34,33,23
92,90,36
21,22,12
69,73,32
167,158,114
178,176,128
203,213,253
164,163,113
186,196,243
192,192,152
53,55,19
177,175,127
201,200,162
40,81,120
55,59,24
174,162,150
157,161,126
148,186,250
69,68,30
94,69,249
199,197,166
194,105,155
122,157,221
173,189,235
200,198,163
199,197,162
121,173,35
178,175,131
182,178,137
157,171,223
55,56,24
151,153,94
127,158,227
58,113,170
42,41,7
141,140,84
100,137,189
193,194,152
69,84,146
51,96,153
175,173,125
147,39,145
52,94,141
194,194,154
148,187,249
108,145,203
162,166,125
64,65,21
161,160,110
169,170,126
255,128,0
26,17,144
202,211,255
151,133,80
178,174,133
173,180,173
54,55,21
116,148,207
199,198,160
60,122,186
183,182,138
81,113,189
182,178,137
158,170,228
183,180,136
139,140,90
164,202,237
151,153,101
62,63,19
81,50,207
53,53,17
172,172,126
169,165,116
255,128,0
153,155,109
34,35,9
149,152,103
118,155,213
135,171,219
183,181,133
171,170,119
174,172,124
97,145,223
140,139,88
196,195,157
172,187,243
195,194,150
90,92,40
1,138,106
196,122,66
201,200,162
53,53,17
101,96,157
27,25,17
88,90,38
124,125,75
183,89,123
119,148,222
157,174,225
85,53,212
57,59,23
178,175,131
89,133,216
61,123,187
164,163,113
63,64,24
99,96,45
128,133,88
145,157,221
163,162,112
101,102,52
180,179,135
65,26,242
215,199,192
162,160,120
154,157,108
250,241,255
63,109,173
66,65,31
160,164,129
248,250,250
178,175,130
63,65,43
65,119,180
164,163,113
92,140,204
48,49,33
162,160,112
197,194,149
173,173,127
194,193,155
56,57,18
15,14,0
0,9,161
71,85,133
151,155,114
134,173,225
59,123,194
52,103,165
100,93,154
55,56,22
255,0,128
102,150,222
38,35,7
150,188,252
67,68,26
71,71,57
77,76,42
197,195,160
164,162,114
169,169,121
50,105,150
70,66,17
136,139,93
182,179,135
7,0,9
35,34,8
61,60,16
254,248,235
196,195,157
55,56,22
3,6,0
76,89,127
139,141,89
142,142,156
115,153,218
164,162,114
93,91,37
238,120,249
59,57,26
45,43,32
140,139,83
110,109,53
60,108,160
16,14,3
183,182,138
55,96,145
151,150,99
183,179,138
197,195,160
151,166,228
104,149,222
56,103,154
177,172,127
188,187,143
196,192,157
175,172,127
83,85,43
157,161,126
181,177,136
183,179,138
59,60,21
111,114,65
67,158,102
171,171,125
33,26,183
172,168,119
110,150,209
147,147,87
63,62,24
72,71,27
57,89,138
47,104,155
61,62,28
157,194,255
19,16,1
142,180,222
119,118,60
48,50,14
201,199,164
93,32,22
112,113,63
182,179,135
147,152,155
146,148,96
135,138,93
0,0,175
47,106,252
172,171,121
113,114,58
138,140,88
200,198,163
109,106,55
157,160,121
21,15,2
182,181,160
182,179,135
198,198,158
159,162,123
157,152,181
142,247,226
116,160,221
60,63,41
195,193,162
172,168,119
182,179,135
99,98,47
0,255,0
153,191,249
199,197,162
63,93,64
91,69,248
181,176,137
154,157,108
229,239,246
7,7,0
177,173,132
197,196,158
135,176,225
51,53,17
59,59,41
178,175,131
133,133,133
183,183,143
185,183,135
154,153,97
141,144,99
65,66,27
173,169,144
82,137,218
176,174,126
169,166,121
127,159,225
140,138,84
178,175,131
135,169,215
42,43,11
201,200,162
88,137,213
178,176,128
171,187,229
200,199,161
36,58,39
15,14,0
163,162,112
117,155,213
58,98,150
136,136,136
75,124,192
131,139,86
225,212,214
3,4,0
237,218,85
178,175,130
32,32,14
145,185,250
125,96,81
129,130,86
119,122,100
61,65,24
173,170,125
161,165,129
17,21,15
130,132,73
172,173,129
63,55,18
150,188,252
141,144,95
101,142,205
185,176,142
120,147,221
105,154,222
130,165,221
138,136,82
187,185,145
82,52,205
54,55,29
168,166,112
55,56,22
166,164,110
59,59,23
190,188,148
160,164,129
157,161,126
123,160,216
59,97,145
51,44,235
202,201,163
180,179,135
179,180,136
2,132,102
153,152,101
190,191,201
119,151,217
179,177,129
165,164,114
55,56,22
163,190,255
64,65,15
171,170,126
180,180,168
152,164,230
147,82,161
37,83,147
183,182,138
162,159,108
232,231,221
150,172,24
6,171,196
0,190,0
117,91,75
100,99,43
161,160,110
51,57,16
146,185,230
112,111,53
221,202,197
84,138,209
155,152,101
162,161,111
26,30,19
4,3,0
175,173,125
52,46,241
78,88,128
110,116,169
64,65,23
255,255,255
42,115,99
56,61,22
157,160,128
99,150,223
97,94,43
21,18,3
82,91,129
85,138,219
173,171,123
126,128,86
149,191,255
181,181,141
25,25,1
255,128,0
180,179,135
98,99,43
68,71,39
162,176,228
150,188,252
240,228,224
139,140,90
149,148,92
133,135,99
199,209,249
174,179,128
160,193,238
152,190,254
113,112,56
53,26,223
179,177,129
54,55,21
48,105,150
17,13,2
201,200,162
58,57,13
178,193,242
54,54,14
110,148,206
207,190,177
105,142,204
153,196,253
176,176,130
148,160,224
63,63,23
58,104,158
179,176,132
182,180,132
58,85,219
205,115,180
60,61,21
166,178,232
144,143,87
178,176,128
58,62,26
56,58,22
10,10,4
194,194,154
177,191,239
182,178,137
126,126,66
166,183,226
135,179,243
72,105,155
171,166,127
192,192,152
139,142,93
163,160,116
178,175,131
62,93,138
185,184,140
58,123,197
16,7,188
178,105,178
185,184,140
32,33,7
168,168,154
172,170,122
169,185,231
182,178,129
178,194,236
166,165,115
196,194,159
255,255,255
182,179,135
37,37,7
24,247,245
198,198,158
165,164,114
190,190,150
160,161,127
146,147,97
0,178,6
163,162,112
158,157,101
59,60,20
46,105,90
188,183,152
159,158,108
99,99,39
174,175,131
205,203,169
202,200,165
115,217,212
147,185,250
173,168,119
116,115,57
173,189,235
8,8,0
91,87,146
71,72,28
66,67,23
128,128,128
19,16,2
171,169,121
100,97,46
177,174,129
178,175,131
248,250,250
120,119,61
137,140,91
2,0,0
147,185,250
149,150,110
130,140,94
172,186,239
181,181,133
0,255,255
169,183,236
158,162,121
179,176,131
15,14,0
134,140,91
176,174,126
95,149,114
150,123,103
111,150,212
130,138,85
199,197,163
97,146,222
178,178,132
53,53,17
15,14,0
176,172,123
108,106,58
32,26,15
135,136,86
141,140,89
172,169,124
47,49,13
8,7,3
165,177,231
167,163,115
39,40,38
250,255,186
172,168,119
44,95,135
184,182,134
46,56,20
52,50,19
163,178,224
75,78,29
7,43,197
182,180,132
178,178,132
128,169,218
151,168,231
159,159,111
77,59,230
187,188,144
20,17,2
164,162,114
90,191,189
172,186,239
91,137,214
198,196,162
176,175,131
101,145,222
160,158,104
255,255,255
167,168,118
204,203,169
156,160,125
44,1,0
194,194,154
136,138,96
177,193,240
183,178,133
68,128,187
173,172,122
62,60,19
123,160,218
158,195,255
202,201,163
174,172,124
2,132,102
145,177,220
255,128,0
43,92,154
146,148,96
21,15,8
200,198,163
59,59,59
198,198,158
179,174,135
75,78,29
183,182,138
0,2,0
183,181,133
173,162,118
0,0,255
203,201,167
176,175,131
53,54,12
77,78,62
4,2,2
108,150,217
170,169,119
124,124,124
143,184,247
18,15,0
29,56,36
45,106,255
22,20,2
176,84,125
0,137,105
138,178,243
178,175,130
169,165,116
156,155,99
177,174,129
105,141,211
138,137,86
96,95,45
178,176,128
192,192,152
57,104,158
46,47,13
252,253,187
162,162,116
22,19,5
3,127,4
166,163,112
157,161,125
71,72,28
179,176,131
18,17,3
143,181,253
80,83,34
138,141,92
156,160,124
124,126,180
92,248,231
182,181,147
167,166,115
183,182,138
176,175,125
0,137,105
164,163,112
99,145,199
180,178,137
120,120,120
143,140,95
199,195,160
158,170,224
64,66,14
178,146,97
142,139,88
6,4,3
183,180,135
200,199,161
14,26,8
0,182,0
170,166,117
126,98,235
10,35,15
99,117,230
91,68,244
205,203,169
55,56,22
174,174,134
248,250,250
121,158,218
174,173,123
166,166,118
179,176,131
180,177,132
137,140,94
177,173,125
4,0,159
157,155,101
58,57,23
194,192,157
172,188,235
196,123,65
3,0,4
132,132,72
253,255,255
42,43,33
3,20,147
116,115,57
255,0,0
226,221,222
59,254,228
201,199,164
205,204,170
119,118,60
172,186,239
158,155,104
118,121,66
200,198,164
62,62,22
52,94,141
38,117,96
204,203,169
170,168,120
59,55,14
179,180,136
174,172,124
168,187,232
168,168,122
22,22,10
183,180,135
147,149,97
198,198,158
199,198,160
141,140,82
181,179,131
159,160,104
40,0,144
17,14,0
162,182,237
54,59,20
138,143,92
199,197,162
169,168,118
62,114,174
53,55,19
181,178,134
209,217,254
168,163,114
167,163,114
225,219,220
117,155,213
171,171,125
109,119,237
174,173,129
159,194,255
51,53,17
96,76,59
71,179,150
54,55,21
78,77,43
48,96,154
20,17,2
119,156,212
14,23,13
42,103,159
137,136,86
102,141,203
159,186,242
35,34,8
156,183,239
204,203,169
196,196,160
152,190,254
65,66,26
56,74,135
163,162,112
255,255,255
201,211,251
56,61,22
52,56,21
179,180,138
23,20,6
65,122,183
200,195,162
178,178,132
15,16,7
106,208,203
172,171,121
23,24,4
53,53,17
167,181,234
103,96,157
198,192,163
81,110,179
110,107,56
54,118,182
53,55,19
183,180,135
114,112,82
172,171,121
79,85,128
104,151,219
168,184,230
191,191,155
183,182,138
15,14,0
84,166,255
205,204,170
54,55,21
167,90,152
125,125,125
45,95,147
96,31,17
146,186,251
159,162,123
218,180,68
55,56,24
136,139,143
197,196,158
165,165,129
165,163,115
59,45,203
187,187,147
15,15,0
55,56,22
55,55,15
167,167,119
106,151,225
114,112,64
161,165,130
182,179,135
98,148,220
146,186,251
186,181,136
179,179,133
74,89,135
56,96,148
202,200,165
176,173,128
49,69,127
180,179,135
85,91,132
40,0,144
6,4,3
157,156,100
181,182,138
182,179,135
70,71,27
154,155,105
9,152,180
134,132,78
37,96,255
135,134,76
175,194,232
157,171,223
174,172,124
127,133,86
179,178,134
71,73,31
168,166,135
255,128,0
57,54,46
199,197,162
202,201,163
199,197,162
144,166,231
200,199,161
206,205,171
143,141,87
179,177,129
166,161,162
178,175,131
165,162,111
157,167,227
129,164,228
82,120,198
113,110,79
161,159,105
4,1,0
178,175,131
31,68,58
165,166,116
65,68,23
156,159,120
178,175,131
98,97,46
128,130,94
69,71,25
112,150,214
163,165,113
197,196,158
113,150,208
163,163,117
173,172,122
102,130,195
45,48,46
200,198,163
43,41,40
64,64,64
186,185,141
177,175,127
124,166,213
179,177,129
198,211,255
173,169,121
164,163,112
42,21,60
141,139,85
51,93,140
165,163,115
35,34,8
176,168,115
152,151,100
157,159,129
46,48,12
183,181,133
177,177,131
138,139,89
129,133,92
45,46,26
182,180,132
191,190,152
71,74,29
0,137,105
139,140,90
186,185,151
174,172,124
169,177,236
102,101,73
139,143,101
4,5,3
190,189,151
185,185,145
20,39,22
24,34,18
50,55,16
183,181,133
179,176,131
178,175,131
125,128,183
2,0,0
188,185,140
178,176,128
182,183,143
113,151,209
195,193,153
185,184,140
255,251,174
34,33,7
98,145,219
133,135,89
182,179,135
79,121,174
50,91,83
132,141,90
128,176,234
172,165,138
114,149,213
87,65,244
110,144,203
53,54,20
4,3,0
117,150,219
200,198,163
184,182,141
198,198,158
62,63,23
13,13,7
164,163,113
145,144,123
100,92,99
138,141,92
183,179,138
173,172,122
62,62,22
139,138,87
112,111,53
53,101,149
182,180,132
105,144,212
0,0,0
157,161,119
172,98,170
162,159,108
111,228,249
166,76,165
175,172,127
105,105,51
103,141,113
179,195,237
165,187,239
143,165,230
76,77,51
91,92,42
23,17,4
141,182,245
164,162,114
138,140,88
0,0,255
160,156,108
79,82,32
1,135,105
66,69,30
184,183,139
121,120,64
163,162,112
199,197,163
157,161,126
177,175,127
148,152,111
45,92,146
163,162,112
54,58,17
134,138,103
80,82,36
79,133,116
165,163,115
38,38,8
115,167,30
51,102,152
103,107,160
135,171,217
53,49,38
59,60,20
198,197,159
76,174,234
66,68,22
141,144,95
168,164,115
63,116,173
8,9,0
167,167,121
176,174,126
