44,96,156,1
156,87,72,-1
123,153,210,1
6,179,0,-1
59,58,14,-1
156,158,122,-1
169,168,118,-1
3,4,2,-1
140,139,81,-1
71,94,142,1
119,167,109,-1
168,165,120,-1
121,151,222,1
182,177,138,-1
202,212,252,1
199,197,162,-1
202,201,163,-1
178,176,128,-1
205,204,170,-1
63,64,20,-1
125,121,68,-1
74,74,26,-1
121,122,60,-1
51,53,17,-1
152,158,105,-1
131,132,188,1
199,197,163,-1
241,125,78,-1
141,104,208,-1
164,162,114,-1
199,197,163,-1
136,139,90,-1
52,56,21,-1
175,188,234,1
176,174,126,-1
64,64,50,-1
167,166,115,-1
196,206,253,1
105,224,250,-1
73,87,135,1
130,85,64,-1
63,111,175,1
125,164,216,1
182,178,137,-1
172,167,122,-1
173,172,122,-1
141,181,253,1
41,109,255,-1
150,151,101,-1
116,157,212,1
64,19,242,-1
39,41,11,-1
157,160,115,-1
31,32,6,-1
91,94,39,-1
179,176,132,-1
111,146,220,1
111,136,170,1
167,164,113,-1
116,139,189,1
123,160,222,1
77,85,125,1
114,118,171,1
250,239,219,-1
60,62,26,-1
158,156,102,-1
180,178,137,-1
65,124,186,1
73,130,192,1
190,189,151,-1
166,180,233,1
43,97,152,1
163,158,160,-1
21,19,1,-1
198,209,253,1
45,46,12,-1
195,194,156,-1
186,186,140,-1
132,137,92,-1
135,134,76,-1
173,172,122,-1
195,193,152,-1
181,178,134,-1
146,148,96,-1
80,49,202,-1
136,137,81,-1
171,171,123,-1
94,94,54,-1
120,119,61,-1
149,173,233,1
0,255,255,-1
255,0,255,-1
183,181,133,-1
119,118,60,-1
57,59,23,-1
193,192,154,-1
34,36,6,-1
49,97,161,1
56,126,203,1
134,137,98,-1
177,175,127,-1
174,190,233,1
184,184,144,-1
116,117,67,-1
171,190,247,1
168,167,116,-1
201,199,158,-1
176,175,125,-1
55,56,22,-1
180,178,130,-1
61,65,24,-1
117,116,58,-1
53,17,223,-1
115,117,58,-1
3,1,0,-1
162,159,114,-1
23,26,24,-1
182,179,135,-1
123,164,209,1
21,19,1,-1
60,117,178,1
175,175,121,-1
48,51,12,-1
64,115,177,1
30,115,93,-1
177,175,134,-1
46,52,27,-1
192,192,152,-1
27,27,21,-1
177,175,127,-1
153,151,163,-1
175,178,129,-1
178,176,128,-1
138,140,88,-1
67,136,205,1
100,99,48,-1
182,179,135,-1
182,182,142,-1
164,163,113,-1
157,161,126,-1
161,161,107,-1
157,160,121,-1
175,189,242,1
55,106,168,1
45,162,83,-1
181,181,135,-1
177,174,129,-1
166,180,233,1
47,55,18,-1
183,182,138,-1
134,133,75,-1
201,200,162,-1
126,158,224,1
53,56,11,-1
75,115,190,1
111,108,57,-1
172,171,121,-1
172,189,232,1
148,151,102,-1
185,184,140,-1
135,139,192,1
120,153,216,1
198,197,159,-1
46,30,202,-1
92,32,20,-1
104,103,47,-1
151,164,226,1
195,193,152,-1
226,210,203,-1
72,159,93,-1
141,138,94,-1
180,177,133,-1
153,188,232,1
52,53,14,-1
252,254,255,-1
64,5,0,-1
142,141,85,-1
51,52,18,-1
10,10,0,-1
171,170,120,-1
172,170,122,-1
120,119,61,-1
85,124,116,-1
187,187,147,-1
181,178,134,-1
142,174,227,1
169,167,119,-1
13,10,5,-1
198,198,158,-1
207,210,215,-1
255,253,253,-1
103,221,250,-1
188,189,145,-1
163,165,129,-1
57,58,18,-1
147,168,22,-1
92,10,0,-1
194,185,171,-1
248,250,250,-1
186,151,148,-1
61,64,55,-1
54,56,20,-1
170,173,134,-1
205,204,170,-1
184,183,139,-1
97,86,54,-1
183,180,135,-1
67,69,23,-1
2,0,0,-1
90,88,58,-1
44,95,158,1
232,107,87,-1
154,158,122,-1
124,166,213,1
183,180,135,-1
6,3,5,-1
195,170,130,-1
46,15,60,-1
52,51,17,-1
201,199,164,-1
202,201,163,-1
126,158,224,1
49,49,13,-1
180,179,135,-1
127,129,187,1
171,168,177,-1
165,161,112,-1
171,165,122,-1
166,165,114,-1
171,169,121,-1
204,203,169,-1
18,14,3,-1
177,174,129,-1
134,137,98,-1
131,132,92,-1
38,40,4,-1
183,180,136,-1
128,132,91,-1
93,95,59,-1
177,175,127,-1
179,190,234,1
144,81,101,-1
54,55,21,-1
154,157,118,-1
119,122,72,-1
167,165,111,-1
60,107,159,1
110,145,209,1
186,181,136,-1
182,179,135,-1
76,86,126,1
49,47,16,-1
182,178,130,-1
174,174,126,-1
52,56,20,-1
143,183,248,1
24,24,0,-1
173,172,122,-1
232,114,109,-1
148,151,106,-1
73,49,197,-1
27,26,5,-1
157,161,125,-1
39,160,86,-1
81,90,134,1
60,118,177,1
196,195,157,-1
230,159,95,-1
160,161,121,-1
75,78,29,-1
118,120,61,-1
205,204,170,-1
31,32,6,-1
136,170,223,1
52,110,169,1
188,186,145,-1
255,255,255,-1
178,180,190,-1
17,19,0,-1
80,116,186,1
112,150,208,1
116,115,57,-1
154,160,119,-1
99,188,215,-1
159,179,236,1
162,161,111,-1
178,175,131,-1
197,195,160,-1
109,108,52,-1
52,53,14,-1
121,99,81,-1
143,142,86,-1
175,174,123,-1
103,157,255,-1
205,204,170,-1
75,76,36,-1
171,93,177,-1
202,201,163,-1
196,212,255,1
1,133,103,-1
235,190,156,-1
129,132,87,-1
77,86,124,1
76,86,126,1
179,177,129,-1
156,160,125,-1
175,172,127,-1
57,59,23,-1
155,162,125,-1
16,13,5,-1
68,69,25,-1
113,113,67,-1
180,170,136,-1
191,196,197,-1
183,180,135,-1
90,117,184,1
161,199,234,1
57,59,23,-1
51,53,17,-1
121,123,177,1
38,41,9,-1
144,143,87,-1
57,59,23,-1
172,168,119,-1
111,155,219,1
164,162,114,-1
17,16,6,-1
182,181,137,-1
93,92,42,-1
45,61,120,1
255,0,255,-1
129,132,83,-1
255,255,255,-1
196,195,157,-1
69,71,25,-1
115,119,172,1
92,141,215,1
101,94,155,-1
95,144,218,1
130,71,92,-1
20,17,2,-1
77,80,31,-1
91,91,37,-1
71,73,27,-1
59,58,24,-1
227,208,203,-1
123,123,75,-1
51,51,37,-1
21,22,13,-1
21,15,4,-1
46,165,87,-1
16,11,12,-1
181,178,134,-1
53,89,135,1
0,28,133,-1
179,177,129,-1
174,174,128,-1
197,196,158,-1
178,175,131,-1
142,139,88,-1
122,125,180,1
199,197,162,-1
147,178,229,1
199,198,160,-1
118,151,224,1
197,195,161,-1
123,164,213,1
148,142,197,1
113,119,172,1
183,181,140,-1
187,187,193,-1
162,200,234,1
153,156,107,-1
65,121,102,-1
47,49,13,-1
180,177,132,-1
1,6,0,-1
73,76,27,-1
223,222,226,-1
123,1,125,-1
53,101,149,1
128,135,246,-1
200,198,163,-1
155,156,106,-1
94,92,38,-1
172,142,93,-1
188,187,143,-1
183,182,138,-1
144,146,94,-1
48,47,13,-1
34,30,19,-1
88,102,154,1
30,28,17,-1
67,128,192,1
147,165,228,1
146,138,221,-1
18,9,190,-1
151,150,99,-1
163,164,130,-1
118,220,215,-1
73,81,121,1
124,76,12,-1
255,0,255,-1
93,139,216,1
133,133,133,-1
172,140,99,-1
124,159,227,1
55,56,12,-1
170,171,137,-1
5,3,3,-1
55,56,24,-1
181,181,135,-1
206,205,171,-1
169,166,121,-1
77,83,130,1
2,1,3,-1
171,167,118,-1
54,55,21,-1
191,189,149,-1
182,177,132,-1
181,178,133,-1
149,193,247,1
78,49,198,-1
108,72,62,-1
161,165,130,-1
115,115,67,-1
55,56,22,-1
71,160,91,-1
192,209,255,1
53,54,20,-1
68,71,21,-1
49,50,11,-1
56,96,148,1
68,72,31,-1
165,164,114,-1
178,175,131,-1
0,255,255,-1
55,56,22,-1
121,162,211,1
121,150,224,1
187,181,134,-1
88,86,32,-1
200,196,161,-1
141,146,95,-1
162,176,228,1
69,115,179,1
111,146,202,1
131,131,131,-1
118,155,211,1
48,50,14,-1
37,0,146,-1
176,173,129,-1
156,193,255,1
176,176,130,-1
184,185,146,-1
133,138,87,-1
177,174,129,-1
2,0,0,-1
107,145,209,1
182,179,135,-1
151,152,102,-1
5,8,6,-1
11,9,9,-1
180,181,139,-1
180,180,132,-1
144,141,97,-1
65,36,245,-1
143,165,230,1
55,56,22,-1
184,184,138,-1
81,88,127,1
191,190,146,-1
130,172,217,1
60,56,15,-1
255,0,0,-1
53,53,17,-1
15,13,2,-1
159,163,121,-1
162,162,114,-1
8,6,0,-1
183,187,182,-1
0,252,246,-1
185,184,140,-1
183,183,137,-1
89,88,32,-1
74,82,122,1
51,54,28,-1
146,146,122,-1
201,199,164,-1
238,223,220,-1
35,34,8,-1
63,68,23,-1
37,36,8,-1
149,149,101,-1
54,107,170,1
181,181,133,-1
161,159,111,-1
149,185,255,1
53,57,22,-1
182,176,131,-1
157,179,221,1
60,61,19,-1
56,57,15,-1
171,176,131,-1
197,195,160,-1
127,139,205,1
0,128,1,-1
90,88,47,-1
53,96,145,1
146,159,105,-1
108,122,235,-1
53,54,20,-1
178,175,130,-1
48,55,20,-1
161,167,132,-1
213,221,255,1
138,143,92,-1
166,165,109,-1
92,91,40,-1
129,171,230,1
143,142,86,-1
167,165,117,-1
144,142,102,-1
175,190,236,1
84,93,131,1
200,195,164,-1
94,142,220,1
115,88,7,-1
173,176,120,-1
192,192,152,-1
166,162,114,-1
174,174,128,-1
71,74,29,-1
57,56,46,-1
48,49,40,-1
182,181,137,-1
180,179,135,-1
167,181,234,1
128,131,86,-1
2,1,0,-1
96,133,191,1
61,61,25,-1
56,57,23,-1
164,165,123,-1
132,167,223,1
238,241,245,-1
136,172,218,1
197,196,158,-1
195,181,175,-1
150,166,219,1
190,191,147,-1
76,76,28,-1
56,59,20,-1
192,177,138,-1
104,207,202,-1
73,77,88,-1
116,121,60,-1
163,163,115,-1
193,191,143,-1
3,3,0,-1
39,11,154,-1
201,200,166,-1
34,220,255,-1
54,55,21,-1
53,55,19,-1
199,187,235,-1
154,164,118,-1
173,79,103,-1
54,57,25,-1
0,0,3,-1
65,66,26,-1
127,133,84,-1
170,165,126,-1
199,197,163,-1
68,49,236,-1
178,178,130,-1
30,36,13,-1
110,225,245,-1
0,3,1,-1
34,33,5,-1
186,185,147,-1
73,74,34,-1
119,122,177,1
84,83,39,-1
6,4,3,-1
174,190,236,1
139,142,93,-1
78,87,131,1
166,180,233,1
171,170,119,-1
55,56,22,-1
122,155,224,1
72,73,29,-1
106,108,62,-1
170,169,118,-1
196,195,157,-1
197,196,158,-1
207,192,176,-1
173,172,122,-1
52,104,157,1
92,87,102,-1
136,138,92,-1
135,138,89,-1
205,204,170,-1
120,120,72,-1
140,143,97,-1
93,91,37,-1
64,121,177,1
244,133,85,-1
150,188,252,1
58,59,25,-1
245,249,250,-1
161,159,105,-1
54,58,22,-1
59,104,155,1
199,197,162,-1
52,53,19,-1
84,181,237,-1
178,176,128,-1
201,199,164,-1
165,164,114,-1
15,13,12,-1
133,168,218,1
176,174,126,-1
37,36,8,-1
60,104,103,-1
164,160,112,-1
64,113,175,1
174,175,131,-1
114,216,211,-1
19,16,1,-1
99,98,38,-1
107,110,61,-1
45,46,12,-1
201,199,164,-1
157,161,126,-1
162,176,228,1
180,180,132,-1
53,103,85,-1
199,197,162,-1
0,1,0,-1
47,102,153,1
199,198,160,-1
54,55,23,-1
180,179,135,-1
15,13,2,-1
16,39,17,-1
99,100,60,-1
4,4,4,-1
179,177,129,-1
112,90,119,-1
179,173,128,-1
150,149,98,-1
180,177,132,-1
131,131,131,-1
181,178,134,-1
255,255,255,-1
197,195,160,-1
165,163,109,-1
166,166,118,-1
195,193,152,-1
78,113,179,1
148,151,102,-1
116,155,224,1
162,163,129,-1
96,138,215,1
16,14,3,-1
196,195,157,-1
111,109,55,-1
173,168,119,-1
200,198,163,-1
100,141,204,1
124,129,97,-1
153,156,110,-1
111,147,217,1
199,197,163,-1
100,145,219,1
128,129,87,-1
138,138,92,-1
51,51,15,-1
172,171,121,-1
15,14,0,-1
159,178,221,1
178,178,132,-1
81,50,205,-1
255,0,0,-1
124,165,228,1
119,170,36,-1
211,223,229,-1
64,67,21,-1
176,174,126,-1
135,106,91,-1
140,140,86,-1
0,4,164,-1
43,46,31,-1
66,69,20,-1
161,198,236,1
65,96,149,1
235,243,250,-1
164,165,115,-1
102,149,223,1
140,140,86,-1
138,137,87,-1
20,17,0,-1
47,49,13,-1
86,84,30,-1
137,138,88,-1
51,53,17,-1
147,187,116,-1
4,1,170,-1
15,14,0,-1
51,22,231,-1
172,171,121,-1
16,15,11,-1
199,199,159,-1
56,61,22,-1
136,130,255,-1
108,65,80,-1
142,141,85,-1
44,45,43,-1
73,74,24,-1
36,35,7,-1
73,74,32,-1
175,173,125,-1
194,193,155,-1
65,67,25,-1
230,113,108,-1
159,162,123,-1
170,166,118,-1
166,180,233,1
112,113,57,-1
110,231,251,-1
85,93,133,1
139,112,92,-1
141,140,84,-1
180,177,132,-1
184,183,139,-1
107,146,208,1
174,167,117,-1
8,6,5,-1
109,154,227,1
117,149,214,1
101,156,225,1
171,170,120,-1
173,171,123,-1
154,192,255,1
192,192,146,-1
174,169,124,-1
0,10,132,-1
168,182,235,1
206,205,171,-1
129,169,218,1
179,177,129,-1
29,28,7,-1
100,125,159,1
182,179,135,-1
58,58,58,-1
33,36,41,-1
110,149,227,1
182,179,135,-1
54,54,18,-1
128,157,226,1
152,154,108,-1
1,1,1,-1
59,106,160,1
122,160,214,1
172,171,121,-1
198,198,158,-1
39,39,9,-1
1,2,0,-1
84,52,211,-1
182,169,117,-1
146,170,230,1
74,77,32,-1
135,138,93,-1
179,180,140,-1
173,170,142,-1
134,175,224,1
54,55,21,-1
53,57,22,-1
140,139,81,-1
178,146,103,-1
58,75,138,1
141,138,87,-1
189,190,146,-1
175,172,128,-1
162,169,226,1
172,170,122,-1
178,176,128,-1
3,0,2,-1
198,198,158,-1
113,145,211,1
86,77,27,-1
115,114,56,-1
98,104,157,1
84,34,14,-1
32,97,75,-1
184,184,138,-1
129,138,205,1
94,82,58,-1
92,87,149,-1
3,0,2,-1
179,176,132,-1
139,140,100,-1
145,145,139,-1
163,187,245,1
38,35,7,-1
140,138,84,-1
182,179,135,-1
142,182,247,1
152,155,106,-1
44,92,140,1
168,162,125,-1
119,149,206,1
65,82,145,1
6,10,0,-1
0,1,1,-1
178,175,131,-1
201,199,164,-1
55,59,18,-1
58,113,170,1
183,182,138,-1
164,163,113,-1
169,184,230,1
202,200,165,-1
21,19,1,-1
171,170,119,-1
184,184,144,-1
164,160,112,-1
202,200,165,-1
93,64,251,-1
172,171,121,-1
173,173,125,-1
45,71,125,1
160,159,103,-1
168,176,123,-1
16,15,1,-1
150,161,221,1
197,196,158,-1
155,157,111,-1
11,13,1,-1
130,132,90,-1
173,187,236,1
185,180,135,-1
164,162,114,-1
196,207,251,1
191,190,146,-1
103,101,47,-1
60,61,21,-1
16,20,15,-1
58,119,185,1
151,94,73,-1
110,149,217,1
127,123,70,-1
85,27,22,-1
52,104,164,1
16,14,3,-1
113,113,59,-1
255,128,0,-1
155,159,123,-1
48,50,28,-1
136,148,154,-1
180,179,135,-1
165,164,114,-1
53,54,14,-1
94,146,222,1
195,193,153,-1
180,180,132,-1
182,181,137,-1
15,14,10,-1
1,2,0,-1
57,59,23,-1
85,94,132,1
206,194,160,-1
25,25,13,-1
112,214,209,-1
180,177,132,-1
32,32,2,-1
0,1,0,-1
110,234,252,-1
133,135,99,-1
200,197,159,-1
113,112,54,-1
175,195,236,1
133,133,133,-1
61,95,141,1
198,195,164,-1
62,67,22,-1
47,98,148,1
54,57,25,-1
135,136,92,-1
121,159,213,1
157,161,125,-1
130,174,228,1
199,198,160,-1
146,148,96,-1
180,197,240,1
64,64,48,-1
172,172,126,-1
14,8,187,-1
164,163,112,-1
20,20,120,-1
0,2,173,-1
232,120,132,-1
87,85,31,-1
200,210,255,1
172,188,230,1
35,52,48,-1
193,191,157,-1
114,153,215,1
92,91,33,-1
4,3,0,-1
197,195,160,-1
122,151,105,-1
19,44,30,-1
176,174,126,-1
164,168,139,-1
0,132,102,-1
137,140,91,-1
179,177,129,-1
109,148,210,1
120,158,222,1
79,82,33,-1
182,181,137,-1
39,65,42,-1
14,13,0,-1
112,152,210,1
113,152,221,1
10,8,8,-1
76,79,34,-1
177,174,129,-1
196,195,157,-1
178,178,132,-1
120,108,150,-1
42,93,156,1
106,151,225,1
17,14,0,-1
146,147,107,-1
179,176,131,-1
9,8,4,-1
172,172,126,-1
168,170,118,-1
199,197,163,-1
237,244,247,-1
130,127,72,-1
54,55,21,-1
155,159,124,-1
49,48,34,-1
143,182,227,1
119,118,60,-1
55,60,15,-1
132,135,244,-1
134,175,224,1
159,195,255,1
93,89,38,-1
10,10,0,-1
182,179,135,-1
178,179,137,-1
172,170,122,-1
0,0,0,-1
136,139,90,-1
157,161,126,-1
169,167,119,-1
153,156,106,-1
153,152,101,-1
179,176,131,-1
116,117,61,-1
167,173,120,-1
137,179,244,1
15,14,0,-1
183,180,135,-1
123,160,222,1
255,255,255,-1
0,0,169,-1
128,167,219,1
101,138,198,1
90,88,34,-1
96,42,25,-1
164,162,114,-1
171,170,119,-1
19,14,5,-1
255,0,128,-1
89,141,217,1
15,14,0,-1
177,174,129,-1
124,162,216,1
15,13,2,-1
155,154,98,-1
35,36,4,-1
4,0,72,-1
139,138,82,-1
179,175,134,-1
91,86,53,-1
137,136,85,-1
201,200,162,-1
176,175,137,-1
137,142,87,-1
190,192,146,-1
11,36,16,-1
153,173,228,1
123,124,92,-1
200,198,163,-1
51,50,12,-1
198,198,158,-1
87,90,35,-1
84,96,144,1
172,170,122,-1
136,139,90,-1
170,173,134,-1
201,199,164,-1
134,175,224,1
146,167,21,-1
182,179,135,-1
148,153,108,-1
173,172,122,-1
69,70,26,-1
90,117,184,1
199,197,162,-1
107,110,61,-1
88,141,221,1
128,132,250,-1
135,137,101,-1
199,198,160,-1
163,162,112,-1
66,85,136,1
167,166,146,-1
187,186,142,-1
155,195,253,1
195,194,156,-1
155,151,102,-1
165,164,126,-1
230,123,126,-1
143,183,248,1
142,140,86,-1
185,170,131,-1
7,4,0,-1
56,58,28,-1
56,106,172,1
53,107,168,1
187,185,144,-1
105,152,226,1
134,137,91,-1
138,139,89,-1
64,30,244,-1
193,193,153,-1
177,174,129,-1
62,121,193,1
248,245,194,-1
42,45,30,-1
183,181,133,-1
10,8,7,-1
151,154,105,-1
164,163,113,-1
59,59,19,-1
173,170,132,-1
75,78,29,-1
0,0,1,-1
15,13,5,-1
199,197,163,-1
48,107,169,1
55,56,17,-1
164,162,108,-1
14,14,2,-1
196,194,159,-1
231,224,207,-1
235,190,156,-1
152,183,246,1
182,175,132,-1
93,11,0,-1
163,161,113,-1
60,123,191,1
56,58,22,-1
125,132,95,-1
198,212,210,-1
172,171,121,-1
255,128,0,-1
176,174,126,-1
176,177,138,-1
171,170,120,-1
181,181,133,-1
144,160,226,1
149,149,101,-1
181,178,133,-1
53,56,24,-1
2,3,1,-1
0,0,255,-1
66,67,25,-1
178,175,131,-1
173,172,122,-1
99,103,51,-1
47,95,153,1
198,196,162,-1
182,180,140,-1
226,205,207,-1
138,177,246,1
210,218,255,1
177,174,129,-1
233,241,248,-1
178,175,130,-1
183,182,138,-1
47,167,89,-1
92,87,149,-1
161,162,112,-1
0,84,233,-1
167,166,115,-1
13,10,5,-1
89,87,33,-1
180,177,132,-1
94,93,55,-1
128,133,88,-1
177,174,130,-1
29,73,60,-1
56,102,150,1
123,162,214,1
168,182,231,1
185,185,139,-1
157,161,120,-1
176,174,126,-1
140,144,92,-1
20,17,2,-1
167,163,115,-1
14,15,0,-1
56,58,46,-1
123,158,226,1
36,35,9,-1
103,150,224,1
165,164,113,-1
197,209,251,1
60,61,19,-1
165,165,117,-1
199,197,162,-1
194,192,158,-1
17,14,0,-1
133,131,90,-1
135,130,91,-1
21,18,13,-1
54,55,21,-1
25,28,2,-1
196,195,157,-1
180,177,132,-1
21,25,14,-1
157,161,125,-1
181,177,136,-1
167,164,113,-1
130,129,73,-1
145,134,84,-1
19,10,191,-1
174,171,127,-1
179,176,132,-1
157,154,99,-1
49,51,15,-1
61,123,187,1
53,53,39,-1
200,198,163,-1
116,116,62,-1
202,201,163,-1
96,92,151,-1
134,135,101,-1
199,198,160,-1
139,180,225,1
43,43,19,-1
165,163,115,-1
63,64,24,-1
90,67,249,-1
23,23,5,-1
171,170,120,-1
152,189,251,1
179,177,129,-1
0,0,3,-1
128,139,207,1
201,200,162,-1
153,156,111,-1
255,0,128,-1
198,196,162,-1
195,185,145,-1
39,162,82,-1
154,170,247,-1
4,0,0,-1
55,82,216,-1
77,80,31,-1
93,112,173,1
183,182,138,-1
159,163,122,-1
153,151,97,-1
98,150,221,1
177,174,129,-1
199,197,163,-1
215,217,205,-1
153,191,255,1
201,214,222,-1
161,176,95,-1
149,148,97,-1
105,103,49,-1
97,140,197,1
159,160,116,-1
81,78,57,-1
191,188,143,-1
39,42,10,-1
44,92,140,1
148,146,92,-1
161,97,162,-1
7,4,0,-1
173,172,122,-1
204,160,207,-1
85,87,41,-1
167,161,126,-1
112,122,236,-1
121,157,217,1
177,176,126,-1
4,5,3,-1
198,198,158,-1
177,176,132,-1
193,192,154,-1
7,19,151,-1
173,172,122,-1
162,160,112,-1
52,50,2,-1
180,177,132,-1
54,54,40,-1
159,157,103,-1
164,163,113,-1
151,185,231,1
151,191,255,1
192,191,153,-1
123,154,103,-1
174,172,124,-1
93,143,219,1
195,197,161,-1
47,35,111,-1
2,136,106,-1
125,158,227,1
105,208,203,-1
53,57,22,-1
199,197,162,-1
17,14,0,-1
0,0,255,-1
78,50,210,-1
132,141,98,-1
34,36,6,-1
2,1,181,-1
192,190,155,-1
197,195,160,-1
230,160,100,-1
61,62,22,-1
17,16,2,-1
180,180,140,-1
135,134,78,-1
158,157,101,-1
181,179,138,-1
52,50,19,-1
163,162,112,-1
1,2,0,-1
101,129,189,1
165,168,129,-1
106,105,47,-1
140,141,101,-1
142,141,197,1
80,127,209,1
126,163,215,1
178,175,130,-1
137,135,81,-1
164,163,113,-1
160,158,104,-1
173,174,130,-1
189,187,147,-1
178,178,132,-1
30,30,6,-1
143,182,251,1
164,163,113,-1
16,13,0,-1
197,198,159,-1
60,64,23,-1
105,147,218,1
151,96,219,-1
179,177,136,-1
119,109,151,-1
199,197,162,-1
197,197,157,-1
245,206,198,-1
180,177,132,-1
200,198,163,-1
197,196,158,-1
194,193,155,-1
143,146,97,-1
63,64,20,-1
88,85,34,-1
199,197,163,-1
150,96,217,-1
34,35,9,-1
174,173,123,-1
159,170,232,1
86,137,210,1
57,56,42,-1
172,171,120,-1
163,162,112,-1
82,91,129,1
157,162,123,-1
92,143,223,1
187,204,255,1
164,162,114,-1
39,41,11,-1
112,161,129,-1
58,102,156,1
128,128,128,-1
27,32,5,-1
134,176,221,1
0,1,0,-1
217,207,200,-1
182,178,143,-1
118,117,59,-1
128,159,220,1
165,163,115,-1
178,175,131,-1
178,178,130,-1
170,169,119,-1
196,196,156,-1
150,188,252,1
239,233,238,-1
62,63,21,-1
59,128,198,1
147,146,148,-1
158,97,219,-1
150,153,107,-1
57,84,218,-1
17,14,0,-1
181,178,134,-1
172,175,126,-1
37,40,8,-1
157,158,126,-1
235,193,158,-1
96,149,222,1
89,190,188,-1
96,145,219,1
178,176,128,-1
171,169,121,-1
66,71,50,-1
69,137,130,-1
243,225,224,-1
200,208,255,1
180,177,133,-1
167,163,114,-1
199,197,157,-1
173,171,123,-1
155,159,123,-1
170,168,120,-1
123,161,219,1
58,63,24,-1
99,92,153,-1
53,53,17,-1
1,251,255,-1
198,198,158,-1
134,174,222,1
164,164,116,-1
149,187,251,1
225,152,84,-1
130,134,93,-1
107,146,214,1
85,89,37,-1
197,204,254,1
158,157,101,-1
199,182,169,-1
182,179,135,-1
218,209,222,-1
143,145,93,-1
129,133,74,-1
180,178,137,-1
142,145,99,-1
179,176,131,-1
1,2,0,-1
194,193,149,-1
176,176,130,-1
181,178,134,-1
58,102,155,1
26,103,250,-1
1,2,0,-1
32,33,7,-1
199,197,162,-1
205,204,170,-1
183,183,143,-1
49,50,16,-1
179,177,129,-1
172,168,119,-1
179,177,129,-1
179,177,129,-1
47,166,88,-1
165,163,115,-1
238,200,165,-1
151,192,255,1
20,21,12,-1
54,55,21,-1
178,175,131,-1
182,179,135,-1
143,152,216,1
9,10,0,-1
150,149,98,-1
181,181,133,-1
173,172,122,-1
85,121,185,1
181,178,134,-1
196,195,157,-1
173,172,122,-1
205,204,170,-1
94,98,151,1
181,181,133,-1
169,166,121,-1
49,50,11,-1
157,159,117,-1
54,56,20,-1
4,251,235,-1
179,177,129,-1
177,175,127,-1
48,104,151,1
163,161,107,-1
75,77,57,-1
178,178,132,-1
162,160,112,-1
72,74,32,-1
199,200,166,-1
155,159,124,-1
135,139,97,-1
37,97,151,1
227,107,77,-1
