194,185,171
248,250,250
186,151,148
61,64,55
54,56,20
170,173,134
205,204,170
184,183,139
97,86,54
183,180,135
67,69,23
2,0,0
90,88,58
44,95,158
232,107,87
154,158,122
124,166,213
183,180,135
6,3,5
195,170,130
46,15,60
52,51,17
201,199,164
202,201,163
126,158,224
49,49,13
180,179,135
127,129,187
171,168,177
165,161,112
171,165,122
166,165,114
171,169,121
204,203,169
18,14,3
177,174,129
134,137,98
131,132,92
38,40,4
183,180,136
128,132,91
93,95,59
177,175,127
179,190,234
144,81,101
54,55,21
154,157,118
119,122,72
167,165,111
60,107,159
110,145,209
186,181,136
182,179,135
76,86,126
49,47,16
182,178,130
174,174,126
52,56,20
143,183,248
24,24,0
173,172,122
232,114,109
148,151,106
73,49,197
27,26,5
157,161,125
39,160,86
81,90,134
60,118,177
196,195,157
230,159,95
160,161,121
75,78,29
118,120,61
205,204,170
31,32,6
136,170,223
52,110,169
188,186,145
255,255,255
178,180,190
17,19,0
80,116,186
112,150,208
116,115,57
154,160,119
99,188,215
159,179,236
162,161,111
178,175,131
197,195,160
109,108,52
52,53,14
121,99,81
143,142,86
175,174,123
103,157,255
205,204,170
75,76,36
171,93,177
202,201,163
196,212,255
1,133,103
235,190,156
129,132,87
77,86,124
76,86,126
179,177,129
156,160,125
175,172,127
57,59,23
155,162,125
16,13,5
68,69,25
113,113,67
180,170,136
191,196,197
183,180,135
90,117,184
161,199,234
57,59,23
51,53,17
121,123,177
38,41,9
144,143,87
57,59,23
172,168,119
111,155,219
164,162,114
17,16,6
182,181,137
93,92,42
45,61,120
255,0,255
129,132,83
255,255,255
196,195,157
69,71,25
115,119,172
92,141,215
101,94,155
95,144,218
130,71,92
20,17,2
77,80,31
91,91,37
71,73,27
59,58,24
227,208,203
123,123,75
51,51,37
21,22,13
21,15,4
46,165,87
16,11,12
181,178,134
53,89,135
0,28,133
179,177,129
174,174,128
197,196,158
178,175,131
142,139,88
122,125,180
199,197,162
147,178,229
199,198,160
118,151,224
197,195,161
123,164,213
148,142,197
113,119,172
183,181,140
187,187,193
162,200,234
153,156,107
65,121,102
47,49,13
180,177,132
1,6,0
73,76,27
223,222,226
123,1,125
53,101,149
128,135,246
200,198,163
155,156,106
94,92,38
172,142,93
188,187,143
183,182,138
144,146,94
48,47,13
34,30,19
88,102,154
30,28,17
67,128,192
147,165,228
146,138,221
18,9,190
151,150,99
163,164,130
118,220,215
73,81,121
124,76,12
255,0,255
93,139,216
133,133,133
172,140,99
124,159,227
55,56,12
170,171,137
5,3,3
55,56,24
181,181,135
206,205,171
169,166,121
77,83,130
2,1,3
171,167,118
54,55,21
191,189,149
182,177,132
181,178,133
149,193,247
78,49,198
108,72,62
161,165,130
115,115,67
55,56,22
71,160,91
192,209,255
53,54,20
68,71,21
49,50,11
56,96,148
68,72,31
165,164,114
178,175,131
0,255,255
55,56,22
121,162,211
121,150,224
187,181,134
88,86,32
200,196,161
141,146,95
162,176,228
69,115,179
111,146,202
131,131,131
118,155,211
48,50,14
37,0,146
176,173,129
156,193,255
176,176,130
184,185,146
133,138,87
177,174,129
2,0,0
107,145,209
182,179,135
151,152,102
5,8,6
11,9,9
180,181,139
180,180,132
144,141,97
65,36,245
143,165,230
55,56,22
184,184,138
81,88,127
191,190,146
130,172,217
60,56,15
255,0,0
53,53,17
15,13,2
159,163,121
162,162,114
8,6,0
183,187,182
0,252,246
185,184,140
183,183,137
89,88,32
74,82,122
51,54,28
146,146,122
201,199,164
238,223,220
35,34,8
63,68,23
37,36,8
149,149,101
54,107,170
181,181,133
161,159,111
149,185,255
53,57,22
182,176,131
157,179,221
60,61,19
56,57,15
171,176,131
197,195,160
127,139,205
0,128,1
90,88,47
53,96,145
146,159,105
108,122,235
53,54,20
178,175,130
48,55,20
161,167,132
213,221,255
138,143,92
166,165,109
92,91,40
129,171,230
143,142,86
167,165,117
144,142,102
175,190,236
84,93,131
200,195,164
94,142,220
115,88,7
173,176,120
192,192,152
166,162,114
174,174,128
71,74,29
57,56,46
48,49,40
182,181,137
180,179,135
167,181,234
128,131,86
2,1,0
96,133,191
61,61,25
56,57,23
164,165,123
132,167,223
238,241,245
136,172,218
197,196,158
195,181,175
150,166,219
190,191,147
76,76,28
56,59,20
192,177,138
104,207,202
73,77,88
116,121,60
163,163,115
193,191,143
3,3,0
39,11,154
201,200,166
34,220,255
54,55,21
53,55,19
199,187,235
154,164,118
173,79,103
54,57,25
0,0,3
65,66,26
127,133,84
170,165,126
199,197,163
68,49,236
178,178,130
30,36,13
110,225,245
0,3,1
34,33,5
186,185,147
73,74,34
119,122,177
84,83,39
6,4,3
174,190,236
139,142,93
78,87,131
166,180,233
171,170,119
55,56,22
122,155,224
72,73,29
106,108,62
170,169,118
196,195,157
197,196,158
207,192,176
173,172,122
52,104,157
92,87,102
136,138,92
135,138,89
205,204,170
120,120,72
140,143,97
93,91,37
64,121,177
244,133,85
150,188,252
58,59,25
245,249,250
161,159,105
54,58,22
59,104,155
199,197,162
52,53,19
84,181,237
178,176,128
201,199,164
165,164,114
15,13,12
133,168,218
176,174,126
37,36,8
60,104,103
164,160,112
64,113,175
174,175,131
114,216,211
19,16,1
99,98,38
107,110,61
45,46,12
201,199,164
157,161,126
162,176,228
180,180,132
53,103,85
199,197,162
0,1,0
47,102,153
199,198,160
54,55,23
180,179,135
15,13,2
16,39,17
99,100,60
4,4,4
179,177,129
112,90,119
179,173,128
150,149,98
180,177,132
131,131,131
181,178,134
255,255,255
197,195,160
165,163,109
166,166,118
195,193,152
78,113,179
148,151,102
116,155,224
162,163,129
96,138,215
16,14,3
196,195,157
111,109,55
173,168,119
200,198,163
100,141,204
124,129,97
153,156,110
111,147,217
199,197,163
100,145,219
128,129,87
138,138,92
51,51,15
172,171,121
15,14,0
159,178,221
178,178,132
81,50,205
255,0,0
124,165,228
119,170,36
211,223,229
64,67,21
176,174,126
135,106,91
140,140,86
0,4,164
43,46,31
66,69,20
161,198,236
65,96,149
235,243,250
164,165,115
102,149,223
140,140,86
138,137,87
20,17,0
47,49,13
86,84,30
137,138,88
51,53,17
147,187,116
4,1,170
15,14,0
51,22,231
172,171,121
16,15,11
199,199,159
56,61,22
136,130,255
108,65,80
142,141,85
44,45,43
73,74,24
36,35,7
73,74,32
175,173,125
194,193,155
65,67,25
230,113,108
159,162,123
170,166,118
166,180,233
112,113,57
110,231,251
85,93,133
139,112,92
141,140,84
180,177,132
184,183,139
107,146,208
174,167,117
8,6,5
109,154,227
117,149,214
101,156,225
171,170,120
173,171,123
154,192,255
192,192,146
174,169,124
0,10,132
168,182,235
206,205,171
129,169,218
179,177,129
29,28,7
100,125,159
182,179,135
58,58,58
33,36,41
110,149,227
182,179,135
54,54,18
128,157,226
152,154,108
1,1,1
59,106,160
122,160,214
172,171,121
198,198,158
39,39,9
1,2,0
84,52,211
182,169,117
146,170,230
74,77,32
135,138,93
179,180,140
173,170,142
134,175,224
54,55,21
53,57,22
140,139,81
178,146,103
58,75,138
141,138,87
189,190,146
175,172,128
162,169,226
172,170,122
178,176,128
3,0,2
198,198,158
113,145,211
86,77,27
115,114,56
98,104,157
84,34,14
32,97,75
184,184,138
129,138,205
94,82,58
92,87,149
3,0,2
179,176,132
139,140,100
145,145,139
163,187,245
38,35,7
140,138,84
182,179,135
142,182,247
152,155,106
44,92,140
168,162,125
119,149,206
65,82,145
6,10,0
0,1,1
178,175,131
201,199,164
55,59,18
58,113,170
183,182,138
164,163,113
169,184,230
202,200,165
21,19,1
171,170,119
184,184,144
164,160,112
202,200,165
93,64,251
172,171,121
173,173,125
45,71,125
160,159,103
168,176,123
16,15,1
150,161,221
197,196,158
155,157,111
11,13,1
130,132,90
173,187,236
185,180,135
164,162,114
196,207,251
191,190,146
103,101,47
60,61,21
16,20,15
58,119,185
151,94,73
110,149,217
127,123,70
85,27,22
52,104,164
16,14,3
113,113,59
255,128,0
155,159,123
48,50,28
136,148,154
180,179,135
165,164,114
53,54,14
94,146,222
195,193,153
180,180,132
182,181,137
15,14,10
1,2,0
57,59,23
85,94,132
206,194,160
25,25,13
112,214,209
180,177,132
32,32,2
0,1,0
110,234,252
133,135,99
200,197,159
113,112,54
175,195,236
133,133,133
61,95,141
198,195,164
62,67,22
47,98,148
54,57,25
135,136,92
121,159,213
157,161,125
130,174,228
199,198,160
146,148,96
180,197,240
64,64,48
172,172,126
14,8,187
164,163,112
20,20,120
0,2,173
232,120,132
87,85,31
200,210,255
172,188,230
35,52,48
193,191,157
114,153,215
92,91,33
4,3,0
197,195,160
122,151,105
19,44,30
176,174,126
164,168,139
0,132,102
137,140,91
179,177,129
109,148,210
120,158,222
79,82,33
182,181,137
39,65,42
14,13,0
112,152,210
113,152,221
10,8,8
76,79,34
177,174,129
196,195,157
178,178,132
120,108,150
42,93,156
106,151,225
17,14,0
146,147,107
179,176,131
9,8,4
172,172,126
168,170,118
199,197,163
237,244,247
130,127,72
54,55,21
155,159,124
49,48,34
143,182,227
119,118,60
55,60,15
132,135,244
134,175,224
159,195,255
93,89,38
10,10,0
182,179,135
178,179,137
172,170,122
0,0,0
136,139,90
157,161,126
169,167,119
153,156,106
153,152,101
179,176,131
116,117,61
167,173,120
137,179,244
15,14,0
183,180,135
123,160,222
255,255,255
0,0,169
128,167,219
101,138,198
90,88,34
96,42,25
164,162,114
171,170,119
19,14,5
255,0,128
89,141,217
15,14,0
177,174,129
124,162,216
15,13,2
155,154,98
35,36,4
4,0,72
139,138,82
179,175,134
91,86,53
137,136,85
201,200,162
176,175,137
137,142,87
190,192,146
11,36,16
153,173,228
123,124,92
200,198,163
51,50,12
198,198,158
87,90,35
84,96,144
172,170,122
136,139,90
170,173,134
201,199,164
134,175,224
146,167,21
182,179,135
148,153,108
173,172,122
69,70,26
90,117,184
199,197,162
107,110,61
88,141,221
128,132,250
135,137,101
199,198,160
163,162,112
66,85,136
167,166,146
187,186,142
155,195,253
195,194,156
155,151,102
165,164,126
230,123,126
143,183,248
142,140,86
185,170,131
7,4,0
56,58,28
56,106,172
53,107,168
187,185,144
105,152,226
134,137,91
138,139,89
64,30,244
193,193,153
177,174,129
62,121,193
248,245,194
42,45,30
183,181,133
10,8,7
151,154,105
164,163,113
59,59,19
173,170,132
75,78,29
0,0,1
15,13,5
199,197,163
48,107,169
55,56,17
164,162,108
14,14,2
196,194,159
231,224,207
235,190,156
152,183,246
182,175,132
93,11,0
163,161,113
60,123,191
56,58,22
125,132,95
198,212,210
172,171,121
255,128,0
176,174,126
176,177,138
171,170,120
181,181,133
144,160,226
149,149,101
181,178,133
53,56,24
2,3,1
0,0,255
66,67,25
178,175,131
173,172,122
99,103,51
47,95,153
198,196,162
182,180,140
226,205,207
138,177,246
210,218,255
177,174,129
233,241,248
178,175,130
183,182,138
47,167,89
92,87,149
161,162,112
0,84,233
167,166,115
13,10,5
89,87,33
180,177,132
94,93,55
128,133,88
177,174,130
29,73,60
56,102,150
123,162,214
168,182,231
185,185,139
157,161,120
176,174,126
140,144,92
20,17,2
167,163,115
14,15,0
56,58,46
123,158,226
36,35,9
103,150,224
165,164,113
197,209,251
60,61,19
165,165,117
199,197,162
194,192,158
17,14,0
133,131,90
135,130,91
21,18,13
54,55,21
25,28,2
196,195,157
180,177,132
21,25,14
157,161,125
181,177,136
167,164,113
130,129,73
145,134,84
19,10,191
174,171,127
179,176,132
157,154,99
49,51,15
61,123,187
53,53,39
200,198,163
116,116,62
202,201,163
96,92,151
134,135,101
199,198,160
139,180,225
43,43,19
165,163,115
63,64,24
90,67,249
23,23,5
171,170,120
152,189,251
179,177,129
0,0,3
128,139,207
201,200,162
153,156,111
255,0,128
198,196,162
195,185,145
39,162,82
154,170,247
4,0,0
55,82,216
77,80,31
93,112,173
183,182,138
159,163,122
153,151,97
98,150,221
177,174,129
199,197,163
215,217,205
153,191,255
201,214,222
161,176,95
149,148,97
105,103,49
97,140,197
159,160,116
81,78,57
191,188,143
39,42,10
44,92,140
148,146,92
161,97,162
7,4,0
173,172,122
204,160,207
85,87,41
167,161,126
112,122,236
121,157,217
177,176,126
4,5,3
198,198,158
177,176,132
193,192,154
7,19,151
173,172,122
162,160,112
52,50,2
180,177,132
54,54,40
159,157,103
164,163,113
151,185,231
151,191,255
192,191,153
123,154,103
174,172,124
93,143,219
195,197,161
47,35,111
2,136,106
125,158,227
105,208,203
53,57,22
199,197,162
17,14,0
0,0,255
78,50,210
132,141,98
34,36,6
2,1,181
192,190,155
197,195,160
230,160,100
61,62,22
17,16,2
180,180,140
135,134,78
158,157,101
181,179,138
52,50,19
163,162,112
1,2,0
101,129,189
165,168,129
106,105,47
140,141,101
142,141,197
80,127,209
126,163,215
178,175,130
137,135,81
164,163,113
160,158,104
173,174,130
189,187,147
178,178,132
30,30,6
143,182,251
164,163,113
16,13,0
197,198,159
60,64,23
105,147,218
151,96,219
179,177,136
119,109,151
199,197,162
197,197,157
245,206,198
180,177,132
200,198,163
197,196,158
194,193,155
143,146,97
63,64,20
88,85,34
199,197,163
150,96,217
34,35,9
174,173,123
159,170,232
86,137,210
57,56,42
172,171,120
163,162,112
82,91,129
157,162,123
92,143,223
187,204,255
164,162,114
39,41,11
112,161,129
58,102,156
128,128,128
27,32,5
134,176,221
0,1,0
217,207,200
182,178,143
118,117,59
128,159,220
165,163,115
178,175,131
178,178,130
170,169,119
196,196,156
150,188,252
239,233,238
62,63,21
59,128,198
147,146,148
158,97,219
150,153,107
57,84,218
17,14,0
181,178,134
172,175,126
37,40,8
157,158,126
235,193,158
96,149,222
89,190,188
96,145,219
178,176,128
171,169,121
66,71,50
69,137,130
243,225,224
200,208,255
180,177,133
167,163,114
199,197,157
173,171,123
155,159,123
170,168,120
123,161,219
58,63,24
99,92,153
53,53,17
1,251,255
198,198,158
134,174,222
164,164,116
149,187,251
225,152,84
130,134,93
107,146,214
85,89,37
197,204,254
158,157,101
199,182,169
182,179,135
218,209,222
143,145,93
129,133,74
180,178,137
142,145,99
179,176,131
1,2,0
194,193,149
176,176,130
181,178,134
58,102,155
26,103,250
1,2,0
32,33,7
199,197,162
205,204,170
183,183,143
49,50,16
179,177,129
172,168,119
179,177,129
179,177,129
47,166,88
165,163,115
238,200,165
151,192,255
20,21,12
54,55,21
178,175,131
182,179,135
143,152,216
9,10,0
150,149,98
181,181,133
173,172,122
85,121,185
181,178,134
196,195,157
173,172,122
205,204,170
94,98,151
181,181,133
169,166,121
49,50,11
157,159,117
54,56,20
4,251,235
179,177,129
177,175,127
48,104,151
163,161,107
75,77,57
178,178,132
162,160,112
72,74,32
199,200,166
155,159,124
135,139,97
37,97,151
227,107,77
56,61,22
170,170,130
187,187,147
182,182,142
54,59,20
185,180,135
14,254,255
151,156,111
201,200,162
152,167,216
127,131,90
153,157,116
172,168,120
167,170,131
185,183,143
55,56,22
151,150,99
136,139,90
200,112,142
94,98,93
168,168,120
131,170,222
117,157,210
170,168,120
144,166,231
50,50,50
180,177,132
202,200,165
171,171,125
150,93,215
55,56,24
0,0,170
81,78,27
194,193,155
176,189,241
38,112,255
123,155,220
23,23,7
92,130,188
58,105,156
191,190,152
75,77,31
51,69,132
165,161,112
49,47,16
124,170,218
132,173,222
124,124,124
177,176,132
145,183,248
179,178,134
174,95,139
116,157,226
53,53,17
140,162,227
159,160,170
180,179,129
98,149,222
112,143,166
159,163,128
99,146,220
187,185,145
170,157,119
179,180,138
204,214,254
84,92,132
178,190,248
146,145,87
176,144,95
159,197,255
115,116,66
158,176,239
95,104,154
89,103,151
163,162,112
136,141,90
150,185,251
150,191,253
103,102,46
159,66,157
0,255,255
46,115,255
171,170,119
123,161,215
103,154,224
195,193,153
170,170,122
59,58,44
149,161,225
163,162,112
82,84,62
138,138,90
49,50,10
96,143,217
145,148,93
58,56,45
155,177,235
7,6,0
100,202,197
225,219,220
164,162,114
95,97,51
131,159,220
179,174,129
176,176,128
162,161,111
97,135,199
179,177,129
112,111,55
205,203,169
12,10,9
34,35,9
45,87,134
139,141,195
150,151,109
196,195,157
182,180,132
29,106,255
118,117,59
55,56,22
0,0,0
107,124,227
19,16,1
175,172,128
95,95,41
32,33,7
179,176,131
11,22,12
0,0,1
202,200,165
77,255,243
181,179,138
178,176,128
58,54,29
157,156,100
78,74,26
132,168,214
182,180,132
47,98,160
165,163,115
255,255,128
57,59,23
178,148,131
119,118,60
34,69,49
58,59,15
199,195,160
191,192,172
86,86,32
199,197,163
180,179,135
140,98,21
15,16,0
151,190,252
182,181,137
50,22,229
181,178,133
75,86,124
63,64,24
183,181,133
0,1,0
133,160,227
204,203,169
134,175,224
183,182,138
0,21,150
255,128,0
181,181,133
176,172,124
87,140,220
138,134,93
143,187,251
69,70,28
178,179,137
125,167,220
178,176,128
134,164,219
92,138,216
32,33,7
105,130,186
68,69,25
116,153,211
113,137,189
170,184,236
131,167,221
199,197,163
42,163,79
61,63,27
164,164,116
177,176,132
174,172,124
154,160,119
183,181,133
62,63,29
154,160,119
167,166,115
18,30,18
4,5,0
108,145,197
127,127,127
192,190,155
157,162,123
159,160,126
104,152,224
93,196,191
153,152,101
86,95,133
157,194,255
45,94,134
155,158,112
153,156,111
139,138,80
121,152,221
0,22,147
88,86,46
139,140,90
8,9,5
171,170,120
149,153,188
200,198,163
165,163,115
94,142,220
192,190,156
131,134,95
66,65,27
179,176,132
177,174,129
73,134,196
178,175,131
81,79,49
210,212,222
158,163,124
173,172,122
157,161,125
130,136,95
60,64,23
170,166,165
84,116,191
84,93,130
92,88,147
140,180,228
96,141,222
181,175,132
141,140,84
163,162,111
185,185,137
9,6,1
142,141,83
71,109,174
178,178,132
55,56,22
111,150,229
48,49,17
146,157,101
61,64,25
162,161,105
76,87,125
96,100,151
78,87,124
179,179,131
174,211,171
41,39,8
49,94,77
90,68,247
99,147,219
123,148,220
152,153,103
154,190,254
55,106,162
250,252,253
253,255,254
140,143,94
6,5,1
51,52,18
14,135,13
161,159,111
192,191,153
171,167,118
176,173,129
67,71,22
199,125,69
163,197,255
172,168,119
142,140,86
192,192,152
134,178,239
44,99,144
201,200,162
205,204,170
146,114,95
54,62,15
56,58,22
171,187,229
151,150,99
111,116,85
162,160,112
198,196,161
67,38,195
180,178,130
36,88,148
165,183,230
49,101,161
128,133,88
52,54,32
29,52,37
110,96,108
138,168,223
102,101,51
60,62,26
164,162,114
110,148,206
181,177,136
74,77,32
188,187,143
33,34,8
0,0,255
94,139,220
50,52,16
97,140,203
102,135,204
31,32,30
0,1,1
95,95,41
69,71,25
157,170,226
110,148,213
140,141,91
191,191,161
101,105,158
65,88,56
128,128,128
98,96,42
152,157,102
255,0,0
198,194,159
30,103,81
180,179,135
200,198,163
186,167,140
189,187,147
187,185,145
187,185,145
29,95,250
0,179,0
54,55,21
148,153,156
8,2,0
134,136,190
55,56,14
67,123,188
182,179,135
193,191,156
226,231,234
173,189,236
198,198,158
198,198,158
60,61,19
70,79,123
0,128,0
84,88,136
173,172,122
175,191,237
201,200,162
171,172,128
103,144,207
171,158,120
191,189,148
153,176,238
172,171,121
112,170,222
6,5,9
158,182,234
128,135,238
149,186,254
129,129,129
155,157,111
165,161,113
3,1,0
37,174,29
118,153,216
150,147,96
42,43,41
150,188,252
195,194,156
162,161,111
19,67,43
173,168,119
122,152,201
182,179,134
94,144,220
199,197,162
244,249,252
63,64,24
166,169,144
249,220,206
139,169,104
166,164,110
54,96,143
136,139,90
161,159,111
178,175,131
175,172,127
43,130,210
46,92,150
173,172,122
125,79,91
144,147,102
53,54,15
100,140,198
223,223,223
103,149,226
18,17,0
71,84,130
180,178,137
129,155,222
62,67,22
46,99,162
159,196,255
53,57,21
121,154,223
113,155,208
73,83,123
178,178,132
79,85,132
146,188,253
251,251,251
129,132,77
163,162,112
132,140,87
171,171,125
0,97,243
184,184,138
112,146,206
83,53,212
128,168,220
158,162,127
171,188,239
34,35,33
136,139,90
175,172,127
53,57,22
135,133,79
176,171,146
58,62,20
146,190,251
87,143,222
183,182,138
175,171,123
164,162,114
156,154,100
165,171,130
231,212,83
194,192,151
167,180,226
31,31,7
46,90,137
39,39,23
188,182,141
11,3,0
4,0,0
201,200,162
47,96,142
142,93,179
17,13,2
0,3,170
229,108,66
75,77,35
36,93,78
147,148,98
181,178,133
181,178,134
195,194,156
8,10,0
61,57,16
77,78,38
104,151,225
138,137,79
178,175,130
147,150,101
50,91,136
138,166,231
133,133,133
0,0,255
102,137,203
13,13,7
98,108,162
143,143,83
188,187,153
170,171,181
140,140,86
6,3,0
36,35,15
166,166,118
179,178,134
179,176,132
182,179,135
77,79,33
56,58,22
124,157,226
150,149,158
197,206,250
61,103,156
164,162,114
62,79,142
161,197,255
2,0,0
157,161,125
164,164,118
190,189,145
200,198,163
178,176,128
105,106,50
165,163,115
2,2,2
182,179,135
201,199,164
135,137,91
183,179,138
180,178,137
44,45,11
3,3,3
146,144,90
38,34,10
127,129,100
68,71,22
141,180,248
194,209,255
143,142,84
43,37,186
31,34,19
76,77,61
142,166,226
55,59,23
118,155,211
77,182,239
74,77,28
66,68,22
183,181,133
163,162,112
189,188,150
172,173,129
133,137,190
181,179,138
211,197,199
195,193,153
175,171,122
172,173,129
41,39,8
132,161,228
157,161,125
158,131,111
87,145,210
51,53,17
197,193,158
61,62,22
199,197,162
72,121,183
135,165,230
21,17,6
136,138,96
171,172,128
88,86,32
177,177,131
111,213,208
66,68,22
38,38,2
142,185,252
178,175,131
178,176,128
174,170,122
125,132,87
12,12,6
1,0,4
118,119,80
69,125,196
180,180,132
199,198,164
157,207,159
225,107,56
78,87,125
163,196,235
168,165,114
93,146,226
127,127,127
176,174,126
248,15,243
172,169,124
174,173,123
157,159,113
146,168,220
20,17,2
48,95,151
179,177,129
143,180,254
201,199,164
14,11,3
141,139,85
4,0,159
102,139,207
181,178,133
155,175,230
139,138,82
155,158,113
136,138,92
53,57,22
165,163,115
255,255,248
152,154,102
82,89,128
26,90,68
52,94,141
67,126,111
201,200,162
176,178,132
127,128,184
99,146,220
146,148,96
78,82,30
31,31,19
46,82,68
67,69,23
151,151,103
191,191,145
89,92,37
180,179,135
118,143,193
183,181,133
177,193,246
118,154,218
68,66,26
72,78,125
197,181,169
48,48,8
196,195,161
148,149,99
112,115,65
175,174,124
52,51,17
136,137,93
105,94,104
163,162,112
179,175,134
55,56,24
130,133,84
209,217,254
103,105,159
165,163,115
178,179,137
180,177,132
0,192,0
31,30,2
174,158,146
2,0,0
177,175,127
174,172,124
197,195,160
2,192,0
15,14,0
129,157,114
136,178,245
27,65,47
147,149,90
173,175,139
181,178,134
197,197,173
160,157,106
151,189,254
199,199,159
188,186,146
148,150,98
181,178,134
129,165,219
62,67,22
55,56,22
195,194,156
38,41,39
16,14,4
199,198,160
238,226,222
199,199,159
123,166,217
198,198,158
59,61,25
176,173,128
172,169,124
46,100,153
15,15,9
102,86,79
80,88,128
2,2,0
59,117,182
190,105,157
136,178,243
98,127,184
55,60,21
101,96,157
168,165,114
162,166,131
202,201,163
160,157,106
167,163,114
93,139,216
167,164,113
34,104,74
87,88,38
169,166,115
180,177,133
54,54,18
201,200,162
197,195,165
122,121,63
194,193,155
98,147,221
69,71,25
168,162,127
186,185,141
138,140,74
152,151,100
24,201,246
180,177,132
180,178,130
9,10,6
121,123,177
54,111,172
34,115,255
99,141,218
199,197,163
44,45,43
163,179,232
102,101,45
37,37,7
167,165,111
181,178,134
192,190,149
44,42,11
107,142,208
195,194,156
183,180,135
134,136,90
178,176,141
16,7,188
70,69,35
81,79,39
33,35,6
63,63,63
