3.1060000000000003,9.5414,-4.2536,-4.003,-1
-2.4458,1.6285,-0.88541,-1.4802,1
-1.8348,11.0334,3.1863,-4.8888,-1
1.5356,9.1772,-2.2718,-0.73535,-1
3.7791,2.5762,1.3098,0.5655,-1
-6.0598,9.2952,-0.43642,-6.3694,1
-3.5801,-12.9309,13.1779,-2.5677,1
0.12326,8.9848,-0.9351,-2.4332,-1
3.2585,-4.4614,3.8024,-0.15087,-1
0.6549699999999999,5.1815,1.0673,-0.42113,-1
2.5089,6.841,-0.029423,0.44911999999999996,-1
2.5605,9.2683,-3.5913,-1.3559999999999999,-1
0.14329,-1.0885,1.0039,0.48791,1
-1.5222,10.8409,2.7827,-4.0974,-1
0.025013,3.3998,-4.4327,-4.2655,1
-7.0421,9.2,0.25933,-4.6832,1
-2.2617,-4.7428,6.3489,0.11162000000000001,1
3.404,8.7261,-2.9915,-0.5724199999999999,-1
0.63655,5.2022,-5.2159,-6.1211,1
4.0446,11.1741,-4.3582,-4.7401,-1
1.162,10.2926,-1.2821,-4.0392,-1
4.6439,-3.3729,2.5976,0.55257,-1
2.6917,10.8161,-3.3,-4.2888,-1
1.9105,8.871,-2.3386,-0.7560399999999999,-1
-4.8392,6.6755,-0.24278000000000002,-6.5775,1
4.5597,-2.4211,2.6413,1.6168,-1
4.8265,0.80287,1.6371,1.1875,-1
2.8561,6.9176,-0.79372,0.48403,-1
-0.27802,8.1881,-3.1338,-2.5276,-1
5.7403,-0.44283999999999996,0.38015,1.3763,-1
-0.29858,2.4769,-2.9512,-0.66165,1
1.3451,0.23589000000000002,-1.8785,1.3258,1
-0.64472,-4.6062,8.347000000000001,-2.7099,-1
-2.1333,1.5685,-0.084261,-1.7453,1
2.1616,-6.8804,8.1517,-0.081048,-1
-2.6479,10.1374,-1.331,-5.4707,-1
1.9647,6.9383,0.57722,0.66377,-1
-3.1128,-6.841,10.7402,-1.0172,1
-1.8483,0.31038000000000004,0.77344,1.4189,1
0.94732,-0.57113,7.1903,-0.67587,-1
4.223,1.1319,0.72202,0.9611799999999999,-1
0.11739000000000001,6.2761,-1.5495,-2.4746,-1
-2.2153,11.9625,0.078538,-7.7853,-1
-2.2501,3.3129,-0.88369,-2.8974,1
1.1676,9.1566,-2.0867,-0.80647,-1
0.93611,8.6413,-1.6351,-1.3043,-1
0.0096613,3.5612,-4.407,-4.4103,1
3.4819999999999998,-4.1634,3.5008,-0.078462,-1
0.8887200000000001,5.3449,2.045,-0.19355,-1
-0.71868,-5.7154,3.8298,1.0233,1
-0.9540299999999999,1.9824,-2.3163,-1.1957,1
2.3729,10.4726,-3.0087,-3.2013,-1
0.9297,-3.7971,4.6429,-0.2957,-1
2.3678,-6.8389999999999995,8.4207,-0.44828999999999997,-1
3.9922,-4.4676,3.7304,-0.1095,-1
1.6406,3.5488,1.3964,-0.36424,-1
1.8114,7.6067,-0.9788,-2.4668,-1
2.0177,1.7982,-2.9581,0.2099,1
0.8960600000000001,10.5471,-1.4175,-4.0327,-1
-0.55008,2.8659,-1.6488,-2.4319,1
-1.7886,-6.3486,5.6154,0.42583999999999994,1
3.4566,9.5228,-4.0112,-3.5944,-1
-0.9607,2.6963,-3.1226,-1.3121,1
4.2134,-2.806,2.0116,0.6741199999999999,-1
0.37984,0.70975,0.75716,-0.44441,-1
3.7522,-3.6978,3.9943,1.3051,-1
3.8905,-2.1521,2.6302,1.1047,-1
0.91315,3.3377,-4.0557,-1.6741,1
