0.31803,-0.99326,1.0947,0.88619
3.9232,-3.2467,3.4579,0.83705
-1.7559,11.9459,3.0946,-4.8978
-4.8554,-5.9037,10.9818,-0.82199
5.8862,5.8747,-2.8167,-0.30087
2.5068,1.1588,3.9249,0.12585
-2.2183,-1.254,2.9986,0.36378
4.3365,-3.584,3.6884,0.74912
0.96441,5.8395,2.3235,0.066365
-1.1193,10.7271,2.0938,-5.6504
0.23874,2.0879,-3.3522,-0.66553
1.1518,1.3864,5.2727,-0.43536
-4.0786,2.9239,0.87026,-0.65389
2.2429,-4.1427,5.2333,-0.40173
5.0617,-0.35799,0.44698,0.99868
0.66018,10.3878,-1.4029,-3.9151
4.4682,2.2907,0.95766,0.83058
-1.3,10.2678,-2.953,-5.8638
1.8799,2.4707,2.4931,0.37671
3.1541,-5.1711,6.5991,0.57455
-3.73,-12.9723,12.9817,-2.684
4.3848,-3.0729,3.0423,1.2741
-3.9594,4.0289,-0.35845,-3.8957
-0.49948,1.7734,-2.2469,-0.68104
-1.0555,0.79459,-1.6968,-0.46768
-1.2943,2.6735,-0.84085,-2.0323
2.0153,0.43661,4.5864,-0.3151
2.1526,-6.1665,8.0831,-0.34355
0.39012,-0.14279,-0.031994,0.35084
1.4896,3.4288,-4.0309,-1.4259
2.1752,-0.8091,5.1022,-0.67975
3.8832,6.4023,-2.432,-0.98363
-1.7063,2.7956,-2.378,-2.3491
2.5698,-4.4076,5.9856,0.078002
-4.9447,3.3005,1.063,-1.444
-3.0731,-0.53181,2.3877,0.77627
2.8084,11.3045,-3.3394,-4.4194
-2.5912,-0.10554,1.2798,1.0414
2.6606,3.1681,1.9619,0.18662
-1.6244,-6.3444,4.6575,0.16981
-0.75793,2.5349,-3.0464,-1.2629
-2.4824,-7.3046,6.839,-0.59053
-2.2527,11.5321,2.5899,-3.2737
0.5706,-0.0248,1.2421,-0.5621
1.742,-4.809,8.2142,-2.0659
-4.1958,-8.1819,12.1291,-1.6017
3.8999,1.734,1.6011,0.96765
-3.8053,2.4273,0.6809,-1.0871
-1.6952,1.0657,8.8294,0.94955
-0.45062,-1.3678,7.0858,-0.40303
-1.2576,1.5892,7.0078,0.42455
-0.62043,0.5587,-0.38587,-0.66423
-3.5359,0.30417,0.6569,-0.2957
-1.0833,-0.31247,1.2815,0.41291
4.052,-0.16555,0.45383,0.51248
-6.2815,6.6651,0.52581,-7.0107
4.1425,-3.6792,3.8281,1.6297
-0.016103,9.7484,0.15394,-1.6134
-3.3458,-0.50491,2.6328,0.53705
4.5679,3.1929,-2.1055,0.29653
3.0333,-2.5928,2.3183,0.303
0.33565,6.8369,0.69718,-0.55691
-1.6386,3.3584,-1.7302,-3.5646
-1.1667,-1.4237,2.9241,0.66119
-2.0529,3.8385,-0.79544,-1.2138
-1.4446,2.1438,-0.47241,-1.6677
-4.1429,2.7749,0.68261,-0.71984
4.7926,1.7071,-0.051701,1.4926
-0.39416,-0.020702,-0.066267,-0.44699
1.8205,6.7562,0.009991,0.39481
-3.3125,0.10139,0.55323,-0.2957
-2.1786,-6.4479,6.0344,-0.20777
3.9102,6.065,-2.4534,-0.68234
0.58982,7.4266,1.2353,-2.9595
0.11592,3.2219,-3.4302,-2.8457
-1.7104,-4.778,6.2109,0.3974
2.6415,7.586,-0.28562,-1.6677
5.7353,5.2808,-2.2598,0.075416
4.7285,2.1065,-0.28305,1.5625
0.2952,4.8856,-5.149,-6.2323
1.0637,3.6957,-4.1594,-1.9379
-0.93587,-5.1008,4.5367,1.3866
0.9297,-3.7971,4.6429,-0.2957
4.2756,-2.6528,2.1375,0.94437
-1.2667,2.8183,-2.426,-1.8862
5.0429,-0.52974,0.50439,1.106
2.486,-0.99533,5.3404,-0.15475
-2.3299,-9.9532,8.4756,-1.8733
0.30081,0.17381,-1.7542,0.48921
-1.7599,11.9211,2.6756,-3.3241
2.9856,7.2673,-0.409,-2.2431
3.8969,7.4163,-1.8245,0.14007
0.3798,0.7098,0.7572,-0.4444
-5.1661,8.0433,0.044265,-4.4983
4.0552,-2.4583,2.2806,1.0323
-2.2625,-0.099335,2.8127,0.48662
3.7798,-3.3109,2.6491,0.066365
2.0911,0.94358,4.5512,1.234
1.3562,3.2136,4.3465,0.78662
0.5706,-0.024841,1.2421,-0.56208
-1.4217,11.6542,-0.057699,-7.1025
5.262,3.9834,-1.5572,1.0103
2.4673,1.3926,1.7125,0.41421
-1.4427,3.2922,-1.9702,-3.4392
0.55939,-0.3104,0.18307,0.44653
0.17346,7.8695,0.26876,-3.7883
-1.2568,-1.4733,2.8718,0.44653
-6.5084,8.7696,0.23191,-3.937
-0.001285,0.13863,-0.19651,0.008175
-1.0941,2.3072,-2.5237,-1.4453
0.56953,7.6294,1.5754,-3.2233
1.6032,-4.7863,8.5193,-2.1203
0.89566,7.7763,-2.7473,-1.9353
2.9719,6.8369,-0.2702,0.71291
2.8521,9.171,-3.6461,-1.2047
-3.506,-12.5667,15.1606,-0.75216
0.045304,6.7334,1.0708,-0.9332
1.1432,-3.7413,5.5777,-0.63578
1.7425,3.6833,-4.0129,-1.7207
4.0632,3.584,0.72545,0.39481
2.6104,8.0081,-0.23592,-1.7608
3.7767,9.7794,-3.9075,-3.5323
-3.4083,4.8587,-0.76888,-4.8668
-4.2249,6.2699,0.15822,-5.5457
-4.1244,3.7909,-0.6532,-4.1802
1.602,6.1251,0.52924,0.47886
4.7965,6.9859,-1.9967,-0.35001
2.8232,10.8513,-3.1466,-3.9784
3.8481,10.1539,-3.8561,-4.2228
3.9529,-2.3548,2.3792,0.48274
-3.7503,-13.4586,17.5932,-2.7771
5.4944,1.5478,0.041694,1.9284
-3.2692,-12.7406,15.5573,-0.14182
-3.551,1.8955,0.1865,-2.4409
-0.16735,7.6274,1.2061,-3.6241
-5.637,8.1261,0.13081,-5.0142
4.7432,2.1086,0.1368,1.6543
2.9163,10.8306,-3.3437,-4.122
0.47368,3.3605,-4.5064,-4.0431
4.8272,3.0687,0.68604,0.80731
-0.55355,-7.9233,6.7156,0.74394
-1.9725,2.8825,-2.3086,-2.3724
0.33325,3.3108,-4.5081,-4.012
3.9262,6.0299,-2.0156,-0.065531
-0.53072,-0.097265,-0.21793,1.0426
1.8373,6.1292,0.84027,0.55257
-2.7908,-5.7133,5.953,0.45946
1.941,0.46351,4.6472,1.0879
1.0284,9.767,-1.3687,-1.7853
-4.4775,-13.0303,17.0834,-3.0345
-5.4901,9.1048,-0.38758,-5.9763
-4.7462,3.1205,1.075,-1.2966
6.8248,5.2187,-2.5425,0.5461
-4.7331,-6.1789,11.388,-1.0741
-0.53966,7.3273,0.46583,-1.4543
4.4069,10.9072,-4.5775,-4.4271
-1.3,10.2678,-2.953,-5.8638
-1.1005,-7.2508,6.0139,0.36895
-1.7781,0.8546,7.1303,0.027572
1.3518,1.0595,-2.3437,0.39998
-1.7582,2.7397,-2.5323,-2.234
-3.9411,-12.8792,13.0597,-3.3125
-2.5701,-6.8452,8.9999,2.1353
-2.5724,-0.95602,2.7073,-0.16639
0.96708,3.8426,-4.9314,-4.1323
-4.4779,7.3708,-0.31218,-6.7754
3.4805,9.7008,-3.7541,-3.4379
2.5817,9.7546,-3.1749,-2.9957
3.6077,6.8576,-1.1622,0.28231
3.1452,5.825,-0.51439,-1.4944
-1.8584,7.886,-1.6643,-1.8384
-4.8426,-4.9932,10.4052,-0.53104
0.22432,-0.52147,-0.40386,1.2017
1.9157,6.0816,0.23705,-2.0116
-2.3361,11.9604,3.0835,-5.4435
0.11806,0.39108,-0.98223,0.42843
-2.9672,-13.2869,13.4727,-2.6271
0.4339,5.5395,2.033,-0.40432
4.0215,-2.7004,2.4957,0.36636
3.1557,2.8908,0.59693,0.79825
1.5701,7.9129,0.29018,-2.1953
-2.0336,-1.4092,1.1582,0.36507
-2.6649,-12.813,12.6689,-1.9082
2.2034,5.9947,0.53009,0.84998
3.5438,1.2395,1.997,2.1547
3.9719,1.0367,0.75973,1.0013
3.8244,-3.1081,2.4537,0.52024
-3.0986,-10.4602,8.9717,-2.3427
-0.77995,3.2322,-3.282,-3.1004
5.2032,3.5116,-1.2538,1.0129
2.6718,5.6574,0.72974,-1.4892
3.5288,0.71596,1.9507,1.9375
-1.7015,-0.010356,-0.99337,-0.53104
1.8384,6.063,0.54723,0.51248
-2.0897,10.8265,2.3603,-3.4198
-6.5773,6.8017,0.85483,-7.5344
3.9479,-3.7723,2.883,0.019813
-1.803,11.8818,2.0458,-5.2728
0.88992,2.2638,-3.1046,-0.11855
-4.2091,4.7283,-0.49126,-5.2159
5.681,7.795,-2.6848,-0.92544
-2.588,3.8654,-0.3336,-1.2797
0.57461,10.1105,-1.6917,-4.3922
-0.98193,2.7956,-1.2341,-1.5668
2.0597,-0.99326,5.2119,-0.29312
1.4507,8.7903,-2.2324,-0.65259
3.2032,5.7588,-0.75345,-0.61251
-0.86339,1.9348,-2.3729,-1.0897
-2.4115,-9.1359,9.3444,-0.65259
1.5902,2.2948,3.2403,0.18404
-1.3931,1.5664,7.5382,0.78403
